Column1,timestamp,系统负荷,日前联络线计划,新能源预测,发布时间,DATE,PERIOD
25120,2021/7/8 5:15,23506.4,-5729,1280.5,2021/7/6,2021/7/8,21
25123,2021/7/8 5:30,23676.6,-5729,1287.63,2021/7/6,2021/7/8,22
25126,2021/7/8 5:45,23861,-6054,1345.65,2021/7/6,2021/7/8,23
25129,2021/7/8 6:00,24187.1,-6379,1457.12,2021/7/6,2021/7/8,24
25132,2021/7/8 6:15,24414,-6705,1644.97,2021/7/6,2021/7/8,25
25135,2021/7/8 6:30,24555.9,-6705,1849.06,2021/7/6,2021/7/8,26
25138,2021/7/8 6:45,24519.5,-6705,2103.84,2021/7/6,2021/7/8,27
25141,2021/7/8 7:00,24430.2,-6933,2374.83,2021/7/6,2021/7/8,28
25144,2021/7/8 7:15,24285.5,-7163,2656.81,2021/7/6,2021/7/8,29
25147,2021/7/8 7:30,24172.4,-7391,2998.23,2021/7/6,2021/7/8,30
25150,2021/7/8 7:45,24083.8,-7624,3342.95,2021/7/6,2021/7/8,31
25153,2021/7/8 8:00,24165.9,-8046,3767.37,2021/7/6,2021/7/8,32
25156,2021/7/8 8:15,24243.9,-8375,4117.96,2021/7/6,2021/7/8,33
25159,2021/7/8 8:30,24384.9,-8703,4511.8,2021/7/6,2021/7/8,34
25162,2021/7/8 8:45,24520.3,-9180,4908.09,2021/7/6,2021/7/8,35
25165,2021/7/8 9:00,24643.6,-9180,5256.65,2021/7/6,2021/7/8,36
25168,2021/7/8 9:15,24762.5,-9180,5570.16,2021/7/6,2021/7/8,37
25171,2021/7/8 9:30,24914.5,-9180,5839.73,2021/7/6,2021/7/8,38
25174,2021/7/8 9:45,25047.8,-9180,6135.19,2021/7/6,2021/7/8,39
25177,2021/7/8 10:00,25240.9,-9180,6357.4,2021/7/6,2021/7/8,40
25180,2021/7/8 10:15,25460.2,-9180,6568.52,2021/7/6,2021/7/8,41
25183,2021/7/8 10:30,25633.4,-9180,6758.84,2021/7/6,2021/7/8,42
25186,2021/7/8 10:45,25757.7,-8832,6910.16,2021/7/6,2021/7/8,43
25189,2021/7/8 11:00,25888,-8521,7016.87,2021/7/6,2021/7/8,44
25192,2021/7/8 11:15,25926.4,-7894,7124.75,2021/7/6,2021/7/8,45
25195,2021/7/8 11:30,25845,-7615,7209.55,2021/7/6,2021/7/8,46
25198,2021/7/8 11:45,25687.6,-7375,7257.12,2021/7/6,2021/7/8,47
25201,2021/7/8 12:00,25454.3,-7375,7279.5,2021/7/6,2021/7/8,48
25204,2021/7/8 12:15,25240.7,-7375,7234.24,2021/7/6,2021/7/8,49
25207,2021/7/8 12:30,25096.7,-7375,7143.74,2021/7/6,2021/7/8,50
25210,2021/7/8 12:45,24963.4,-7723,7079.7,2021/7/6,2021/7/8,51
25213,2021/7/8 13:00,24817.6,-7757,6970.63,2021/7/6,2021/7/8,52
25216,2021/7/8 13:15,24716.8,-8106,6841.54,2021/7/6,2021/7/8,53
25219,2021/7/8 13:30,24695,-8106,6768.03,2021/7/6,2021/7/8,54
25222,2021/7/8 13:45,24702.6,-8106,6633.96,2021/7/6,2021/7/8,55
25225,2021/7/8 14:00,24779.9,-8106,6492.3,2021/7/6,2021/7/8,56
25228,2021/7/8 14:15,24898.8,-8106,6319.61,2021/7/6,2021/7/8,57
25231,2021/7/8 14:30,25012.1,-8106,6172.97,2021/7/6,2021/7/8,58
25234,2021/7/8 14:45,25198.1,-8106,5961.17,2021/7/6,2021/7/8,59
25237,2021/7/8 15:00,25375,-8106,5683.85,2021/7/6,2021/7/8,60
25240,2021/7/8 15:15,25603.9,-8106,5513.91,2021/7/6,2021/7/8,61
25243,2021/7/8 15:30,25851.6,-8106,5270.89,2021/7/6,2021/7/8,62
25246,2021/7/8 15:45,26030.7,-8106,5051.64,2021/7/6,2021/7/8,63
25249,2021/7/8 16:00,26314.4,-8106,4777.34,2021/7/6,2021/7/8,64
25252,2021/7/8 16:15,26654.7,-8106,4437.06,2021/7/6,2021/7/8,65
25255,2021/7/8 16:30,26853.3,-8106,4108.38,2021/7/6,2021/7/8,66
25258,2021/7/8 16:45,27023.4,-8106,3766.2,2021/7/6,2021/7/8,67
25261,2021/7/8 17:00,27250.3,-8246,3519.02,2021/7/6,2021/7/8,68
25264,2021/7/8 17:15,27363.8,-8375,3190.63,2021/7/6,2021/7/8,69
25267,2021/7/8 17:30,27448.9,-8503,2874.49,2021/7/6,2021/7/8,70
25270,2021/7/8 17:45,27534,-8541,2582.37,2021/7/6,2021/7/8,71
25273,2021/7/8 18:00,27590.7,-8541,2332.07,2021/7/6,2021/7/8,72
25276,2021/7/8 18:15,27590.7,-8541,2131.12,2021/7/6,2021/7/8,73
25279,2021/7/8 18:30,27590.7,-8541,1940.84,2021/7/6,2021/7/8,74
25282,2021/7/8 18:45,27647.4,-8541,1835.51,2021/7/6,2021/7/8,75
25285,2021/7/8 19:00,27760.9,-8541,1729.42,2021/7/6,2021/7/8,76
25288,2021/7/8 19:15,27874.3,-8541,1651.3,2021/7/6,2021/7/8,77
25291,2021/7/8 19:30,28016.1,-8541,1622.54,2021/7/6,2021/7/8,78
25294,2021/7/8 19:45,28129.6,-8541,1653.16,2021/7/6,2021/7/8,79
25297,2021/7/8 20:00,28129.6,-8541,1679.11,2021/7/6,2021/7/8,80
25300,2021/7/8 20:15,28129.6,-8541,1696.82,2021/7/6,2021/7/8,81
25303,2021/7/8 20:30,28101.2,-8541,1726.67,2021/7/6,2021/7/8,82
25306,2021/7/8 20:45,27959.4,-8541,1766.58,2021/7/6,2021/7/8,83
25309,2021/7/8 21:00,27760.9,-8314,1820.16,2021/7/6,2021/7/8,84
25312,2021/7/8 21:15,27619.1,-8086,1868.65,2021/7/6,2021/7/8,85
25315,2021/7/8 21:30,27420.5,-7857,1927.33,2021/7/6,2021/7/8,86
25318,2021/7/8 21:45,27165.3,-7136,1990.84,2021/7/6,2021/7/8,87
25321,2021/7/8 22:00,26910,-6415,2025.39,2021/7/6,2021/7/8,88
25324,2021/7/8 22:15,26541.3,-5699,2044.92,2021/7/6,2021/7/8,89
25327,2021/7/8 22:30,26200.9,-5469,2060.6,2021/7/6,2021/7/8,90
25330,2021/7/8 22:45,25775.5,-5241,2079.37,2021/7/6,2021/7/8,91
25333,2021/7/8 23:00,25435.1,-5241,2099.73,2021/7/6,2021/7/8,92
25336,2021/7/8 23:15,25123.1,-5241,2118.54,2021/7/6,2021/7/8,93
25339,2021/7/8 23:30,24811.1,-5241,2151.59,2021/7/6,2021/7/8,94
25342,2021/7/8 23:45,24555.9,-5241,2176.8,2021/7/6,2021/7/8,95
25345,2021/7/9 0:00,24126.2,-5241,2278.22,2021/7/7,2021/7/9,0
25348,2021/7/9 0:15,24030.3,-5241,2280.25,2021/7/7,2021/7/9,1
25351,2021/7/9 0:30,23947.6,-5241,2283.46,2021/7/7,2021/7/9,2
25354,2021/7/9 0:45,23803.5,-5241,2287.24,2021/7/7,2021/7/9,3
25357,2021/7/9 1:00,23632.4,-5241,2296.14,2021/7/7,2021/7/9,4
25360,2021/7/9 1:15,23435.6,-5241,2310.68,2021/7/7,2021/7/9,5
25363,2021/7/9 1:30,23232,-5241,2335.57,2021/7/7,2021/7/9,6
25366,2021/7/9 1:45,23064.8,-5241,2362.29,2021/7/7,2021/7/9,7
25369,2021/7/9 2:00,23023.5,-5241,2369.53,2021/7/7,2021/7/9,8
25372,2021/7/9 2:15,22957.3,-5241,2364.19,2021/7/7,2021/7/9,9
25375,2021/7/9 2:30,22845.9,-5241,2368.73,2021/7/7,2021/7/9,10
25378,2021/7/9 2:45,22792.4,-5241,2371.54,2021/7/7,2021/7/9,11
25381,2021/7/9 3:00,22795.4,-5241,2375.93,2021/7/7,2021/7/9,12
25384,2021/7/9 3:15,22773.6,-5241,2386.88,2021/7/7,2021/7/9,13
25387,2021/7/9 3:30,22738.7,-5241,2398.22,2021/7/7,2021/7/9,14
25390,2021/7/9 3:45,22720.5,-5241,2410.92,2021/7/7,2021/7/9,15
25393,2021/7/9 4:00,22784.2,-5241,2417.77,2021/7/7,2021/7/9,16
25396,2021/7/9 4:15,22827.8,-5241,2426.3,2021/7/7,2021/7/9,17
25399,2021/7/9 4:30,22942.2,-5241,2429.62,2021/7/7,2021/7/9,18
25402,2021/7/9 4:45,23092.3,-5508,2432.21,2021/7/7,2021/7/9,19
25405,2021/7/9 5:00,23317.7,-5461,2405.33,2021/7/7,2021/7/9,20
25408,2021/7/9 5:15,23496.1,-5729,2390.07,2021/7/7,2021/7/9,21
25411,2021/7/9 5:30,23672.8,-5729,2397.25,2021/7/7,2021/7/9,22
25414,2021/7/9 5:45,23889.6,-6054,2452.17,2021/7/7,2021/7/9,23
25417,2021/7/9 6:00,24185.5,-6379,2550.16,2021/7/7,2021/7/9,24
25420,2021/7/9 6:15,24401,-6705,2707.03,2021/7/7,2021/7/9,25
25423,2021/7/9 6:30,24537.1,-6705,2880.11,2021/7/7,2021/7/9,26
25426,2021/7/9 6:45,24529.3,-6705,3110.19,2021/7/7,2021/7/9,27
25429,2021/7/9 7:00,24426.7,-6933,3328.56,2021/7/7,2021/7/9,28
25432,2021/7/9 7:15,24289.1,-7163,3550.17,2021/7/7,2021/7/9,29
25435,2021/7/9 7:30,24167,-7391,3825.65,2021/7/7,2021/7/9,30
25438,2021/7/9 7:45,24091.7,-7624,4111.4,2021/7/7,2021/7/9,31
25441,2021/7/9 8:00,24159.2,-8046,4535.18,2021/7/7,2021/7/9,32
25444,2021/7/9 8:15,24248.1,-8375,4892.81,2021/7/7,2021/7/9,33
25447,2021/7/9 8:30,24382.8,-8703,5328.92,2021/7/7,2021/7/9,34
25450,2021/7/9 8:45,24521.1,-9180,5756.93,2021/7/7,2021/7/9,35
25453,2021/7/9 9:00,24642.5,-9180,6111.36,2021/7/7,2021/7/9,36
25456,2021/7/9 9:15,24764.5,-9180,6420.23,2021/7/7,2021/7/9,37
25459,2021/7/9 9:30,24911.7,-9180,6678.43,2021/7/7,2021/7/9,38
25462,2021/7/9 9:45,25050.3,-9180,6958.44,2021/7/7,2021/7/9,39
25465,2021/7/9 10:00,25240.3,-9180,7152.98,2021/7/7,2021/7/9,40
25468,2021/7/9 10:15,25460.3,-9180,7365.63,2021/7/7,2021/7/9,41
25471,2021/7/9 10:30,25631.7,-9180,7571.18,2021/7/7,2021/7/9,42
25474,2021/7/9 10:45,25760.8,-8832,7730.89,2021/7/7,2021/7/9,43
25477,2021/7/9 11:00,25886,-8521,7816.71,2021/7/7,2021/7/9,44
25480,2021/7/9 11:15,25926.1,-7894,7902.08,2021/7/7,2021/7/9,45
25483,2021/7/9 11:30,25846.2,-7615,7937.56,2021/7/7,2021/7/9,46
25486,2021/7/9 11:45,25685.3,-7375,7948.61,2021/7/7,2021/7/9,47
25489,2021/7/9 12:00,25456,-7375,7954.54,2021/7/7,2021/7/9,48
25492,2021/7/9 12:15,25241.2,-7375,7935.59,2021/7/7,2021/7/9,49
25495,2021/7/9 12:30,25096.6,-7375,7890.72,2021/7/7,2021/7/9,50
25498,2021/7/9 12:45,24962.5,-7723,7869.94,2021/7/7,2021/7/9,51
25501,2021/7/9 13:00,24817.7,-7757,7807.19,2021/7/7,2021/7/9,52
25504,2021/7/9 13:15,24718.1,-8106,7710.85,2021/7/7,2021/7/9,53
25507,2021/7/9 13:30,24693.6,-8106,7663.44,2021/7/7,2021/7/9,54
25510,2021/7/9 13:45,24703.1,-8106,7549.95,2021/7/7,2021/7/9,55
25513,2021/7/9 14:00,24781.3,-8106,7282.9,2021/7/7,2021/7/9,56
25516,2021/7/9 14:15,24895.7,-8106,7003.97,2021/7/7,2021/7/9,57
25519,2021/7/9 14:30,25015.7,-8106,6727.05,2021/7/7,2021/7/9,58
25522,2021/7/9 14:45,25195.2,-8106,6456.54,2021/7/7,2021/7/9,59
25525,2021/7/9 15:00,25375.6,-8106,6173.83,2021/7/7,2021/7/9,60
25528,2021/7/9 15:15,25608.5,-8106,6009.42,2021/7/7,2021/7/9,61
25531,2021/7/9 15:30,25966.3,-8106,5756.26,2021/7/7,2021/7/9,62
25534,2021/7/9 15:45,26263.6,-8106,5482.03,2021/7/7,2021/7/9,63
25537,2021/7/9 16:00,26485.7,-8106,5235.44,2021/7/7,2021/7/9,64
25540,2021/7/9 16:15,26693.3,-8106,4963.05,2021/7/7,2021/7/9,65
25543,2021/7/9 16:30,26944.2,-8106,4685.37,2021/7/7,2021/7/9,66
25546,2021/7/9 16:45,27199.9,-8106,4350.16,2021/7/7,2021/7/9,67
25549,2021/7/9 17:00,27475.1,-8246,4100.12,2021/7/7,2021/7/9,68
25552,2021/7/9 17:15,27643.9,-8375,3809.78,2021/7/7,2021/7/9,69
25555,2021/7/9 17:30,27677.3,-8503,3536.87,2021/7/7,2021/7/9,70
25558,2021/7/9 17:45,27756.8,-8541,3287.41,2021/7/7,2021/7/9,71
25561,2021/7/9 18:00,27795,-8541,3042.26,2021/7/7,2021/7/9,72
25564,2021/7/9 18:15,27840.9,-8541,2846.42,2021/7/7,2021/7/9,73
25567,2021/7/9 18:30,27929.1,-8541,2687.09,2021/7/7,2021/7/9,74
25570,2021/7/9 18:45,27966.2,-8541,2613.92,2021/7/7,2021/7/9,75
25573,2021/7/9 19:00,28002.1,-8541,2590.17,2021/7/7,2021/7/9,76
25576,2021/7/9 19:15,28032.8,-8541,2600.79,2021/7/7,2021/7/9,77
25579,2021/7/9 19:30,28115,-8541,2662.25,2021/7/7,2021/7/9,78
25582,2021/7/9 19:45,28278.1,-8541,2763.89,2021/7/7,2021/7/9,79
25585,2021/7/9 20:00,28438.9,-8541,2866.09,2021/7/7,2021/7/9,80
25588,2021/7/9 20:15,28541.1,-8541,2957.45,2021/7/7,2021/7/9,81
25591,2021/7/9 20:30,28522.9,-8541,3046.64,2021/7/7,2021/7/9,82
25594,2021/7/9 20:45,28372.3,-8541,3140.34,2021/7/7,2021/7/9,83
25597,2021/7/9 21:00,28182.4,-8314,3196.68,2021/7/7,2021/7/9,84
25600,2021/7/9 21:15,28030.2,-8086,3245.25,2021/7/7,2021/7/9,85
25603,2021/7/9 21:30,27854.9,-7857,3297.77,2021/7/7,2021/7/9,86
25606,2021/7/9 21:45,27611,-7136,3355.71,2021/7/7,2021/7/9,87
25609,2021/7/9 22:00,27339.2,-6415,3389.19,2021/7/7,2021/7/9,88
25612,2021/7/9 22:15,26969.9,-5699,3415.44,2021/7/7,2021/7/9,89
25615,2021/7/9 22:30,26593.1,-5469,3446.31,2021/7/7,2021/7/9,90
25618,2021/7/9 22:45,26207.7,-5241,3468,2021/7/7,2021/7/9,91
25621,2021/7/9 23:00,25889.8,-5241,3485.26,2021/7/7,2021/7/9,92
25624,2021/7/9 23:15,25546.6,-5241,3477.69,2021/7/7,2021/7/9,93
25627,2021/7/9 23:30,25228.9,-5241,3477.02,2021/7/7,2021/7/9,94
25630,2021/7/9 23:45,24970.2,-5241,3487.05,2021/7/7,2021/7/9,95
25633,2021/7/10 0:00,25305.9,-5241,4083.48,2021/7/8,2021/7/10,0
25636,2021/7/10 0:15,25322.2,-5241,4090.62,2021/7/8,2021/7/10,1
25639,2021/7/10 0:30,25028.7,-5241,4032.51,2021/7/8,2021/7/10,2
25642,2021/7/10 0:45,24799.5,-5241,3980.73,2021/7/8,2021/7/10,3
25645,2021/7/10 1:00,24669.1,-5241,3929.86,2021/7/8,2021/7/10,4
25648,2021/7/10 1:15,24444.9,-5241,3884.23,2021/7/8,2021/7/10,5
25651,2021/7/10 1:30,24289.6,-5241,3844.12,2021/7/8,2021/7/10,6
25654,2021/7/10 1:45,24351.5,-5241,3803.24,2021/7/8,2021/7/10,7
25657,2021/7/10 2:00,24464.7,-5241,3744.56,2021/7/8,2021/7/10,8
25660,2021/7/10 2:15,24358.6,-5241,3708.84,2021/7/8,2021/7/10,9
25663,2021/7/10 2:30,24168.8,-5241,3667.77,2021/7/8,2021/7/10,10
25666,2021/7/10 2:45,24198.1,-5241,3638.54,2021/7/8,2021/7/10,11
25669,2021/7/10 3:00,24144.8,-5241,3617.9,2021/7/8,2021/7/10,12
25672,2021/7/10 3:15,23999.3,-5241,3603.56,2021/7/8,2021/7/10,13
25675,2021/7/10 3:30,23872.7,-5241,3592.55,2021/7/8,2021/7/10,14
25678,2021/7/10 3:45,23879.6,-5241,3585.72,2021/7/8,2021/7/10,15
25681,2021/7/10 4:00,23997.1,-5241,3576.58,2021/7/8,2021/7/10,16
25684,2021/7/10 4:15,23920.3,-5241,3559.14,2021/7/8,2021/7/10,17
25687,2021/7/10 4:30,23764,-5241,3540.29,2021/7/8,2021/7/10,18
25690,2021/7/10 4:45,23819.8,-5508,3512.25,2021/7/8,2021/7/10,19
25693,2021/7/10 5:00,24096.8,-5461,3442.62,2021/7/8,2021/7/10,20
25696,2021/7/10 5:15,24392.4,-5729,3373.77,2021/7/8,2021/7/10,21
25699,2021/7/10 5:30,24620.3,-5729,3326.92,2021/7/8,2021/7/10,22
25702,2021/7/10 5:45,24933.5,-6054,3319.84,2021/7/8,2021/7/10,23
25705,2021/7/10 6:00,25408.2,-6379,3344.22,2021/7/8,2021/7/10,24
25708,2021/7/10 6:15,25604.7,-6705,3441.66,2021/7/8,2021/7/10,25
25711,2021/7/10 6:30,25549.1,-6705,3560.61,2021/7/8,2021/7/10,26
25714,2021/7/10 6:45,25661.4,-6705,3732.32,2021/7/8,2021/7/10,27
25717,2021/7/10 7:00,25732.9,-6933,3904.71,2021/7/8,2021/7/10,28
25720,2021/7/10 7:15,25483.9,-7163,4074.74,2021/7/8,2021/7/10,29
25723,2021/7/10 7:30,25213.9,-7391,4293.12,2021/7/8,2021/7/10,30
25726,2021/7/10 7:45,25162.1,-7624,4519.94,2021/7/8,2021/7/10,31
25729,2021/7/10 8:00,25245.5,-8046,4860.43,2021/7/8,2021/7/10,32
25732,2021/7/10 8:15,25361.2,-8375,5174.76,2021/7/8,2021/7/10,33
25735,2021/7/10 8:30,25528.1,-8703,5528.09,2021/7/8,2021/7/10,34
25738,2021/7/10 8:45,25699.1,-9180,5894.23,2021/7/8,2021/7/10,35
25741,2021/7/10 9:00,25819.4,-9180,6201.28,2021/7/8,2021/7/10,36
25744,2021/7/10 9:15,25930.9,-9180,6511.77,2021/7/8,2021/7/10,37
25747,2021/7/10 9:30,26008.5,-9180,6765.76,2021/7/8,2021/7/10,38
25750,2021/7/10 9:45,26083.7,-9180,7042.87,2021/7/8,2021/7/10,39
25753,2021/7/10 10:00,26148.2,-9180,7264.82,2021/7/8,2021/7/10,40
25756,2021/7/10 10:15,26278.5,-9180,7487,2021/7/8,2021/7/10,41
25759,2021/7/10 10:30,26405.2,-9180,7690.59,2021/7/8,2021/7/10,42
25762,2021/7/10 10:45,26540.4,-8832,7865.23,2021/7/8,2021/7/10,43
25765,2021/7/10 11:00,26659,-8521,7984.29,2021/7/8,2021/7/10,44
25768,2021/7/10 11:15,26748.8,-7894,8098.33,2021/7/8,2021/7/10,45
25771,2021/7/10 11:30,26740,-7615,8200.11,2021/7/8,2021/7/10,46
25774,2021/7/10 11:45,26647.3,-7375,8268.05,2021/7/8,2021/7/10,47
25777,2021/7/10 12:00,26446.9,-7375,8352.12,2021/7/8,2021/7/10,48
25780,2021/7/10 12:15,26242.8,-7375,8412.51,2021/7/8,2021/7/10,49
25783,2021/7/10 12:30,26137.7,-7375,8440.42,2021/7/8,2021/7/10,50
25786,2021/7/10 12:45,26064.4,-7723,8465.51,2021/7/8,2021/7/10,51
25789,2021/7/10 13:00,26043.3,-7757,8419.38,2021/7/8,2021/7/10,52
25792,2021/7/10 13:15,26045.5,-8106,8354.93,2021/7/8,2021/7/10,53
25795,2021/7/10 13:30,26045.7,-8106,8286.47,2021/7/8,2021/7/10,54
25798,2021/7/10 13:45,26088.4,-8106,8155.46,2021/7/8,2021/7/10,55
25801,2021/7/10 14:00,26183.8,-8106,7938.59,2021/7/8,2021/7/10,56
25804,2021/7/10 14:15,26329.4,-8106,7708.29,2021/7/8,2021/7/10,57
25807,2021/7/10 14:30,26471.9,-8106,7461.36,2021/7/8,2021/7/10,58
25810,2021/7/10 14:45,26603.5,-8106,7239.33,2021/7/8,2021/7/10,59
25813,2021/7/10 15:00,26725.8,-8106,6996.9,2021/7/8,2021/7/10,60
25816,2021/7/10 15:15,26904.6,-8106,6843.68,2021/7/8,2021/7/10,61
25819,2021/7/10 15:30,27128.2,-8106,6629.3,2021/7/8,2021/7/10,62
25822,2021/7/10 15:45,27426.8,-8106,6393.39,2021/7/8,2021/7/10,63
25825,2021/7/10 16:00,27698.5,-8106,6123.71,2021/7/8,2021/7/10,64
25828,2021/7/10 16:15,27993.8,-8106,5808.09,2021/7/8,2021/7/10,65
25831,2021/7/10 16:30,28288.7,-8106,5508.39,2021/7/8,2021/7/10,66
25834,2021/7/10 16:45,28543.7,-8106,5194.93,2021/7/8,2021/7/10,67
25837,2021/7/10 17:00,28768.9,-8246,4948.86,2021/7/8,2021/7/10,68
25840,2021/7/10 17:15,28948.6,-8375,4695.82,2021/7/8,2021/7/10,69
25843,2021/7/10 17:30,29062.4,-8503,4438.65,2021/7/8,2021/7/10,70
25846,2021/7/10 17:45,29120.6,-8541,4204.79,2021/7/8,2021/7/10,71
25849,2021/7/10 18:00,29096.4,-8541,4039.05,2021/7/8,2021/7/10,72
25852,2021/7/10 18:15,29086.9,-8541,3907.09,2021/7/8,2021/7/10,73
25855,2021/7/10 18:30,29081.4,-8541,3789.64,2021/7/8,2021/7/10,74
25858,2021/7/10 18:45,29035.9,-8541,3728.59,2021/7/8,2021/7/10,75
25861,2021/7/10 19:00,29026.8,-8541,3695.5,2021/7/8,2021/7/10,76
25864,2021/7/10 19:15,29157.2,-8541,3683.37,2021/7/8,2021/7/10,77
25867,2021/7/10 19:30,29270.7,-8541,3693.66,2021/7/8,2021/7/10,78
25870,2021/7/10 19:45,29469.2,-8541,3736.48,2021/7/8,2021/7/10,79
25873,2021/7/10 20:00,29582.7,-8541,3788.12,2021/7/8,2021/7/10,80
25876,2021/7/10 20:15,29696.1,-8541,3852.55,2021/7/8,2021/7/10,81
25879,2021/7/10 20:30,29724.5,-8541,3931.55,2021/7/8,2021/7/10,82
25882,2021/7/10 20:45,29724.5,-8541,4028.08,2021/7/8,2021/7/10,83
25885,2021/7/10 21:00,29480.8,-8314,4116.49,2021/7/8,2021/7/10,84
25888,2021/7/10 21:15,29192.3,-8086,4201.85,2021/7/8,2021/7/10,85
25891,2021/7/10 21:30,28853.8,-7857,4299.86,2021/7/8,2021/7/10,86
25894,2021/7/10 21:45,28509.8,-7136,4396.18,2021/7/8,2021/7/10,87
25897,2021/7/10 22:00,28107.1,-6415,4447.97,2021/7/8,2021/7/10,88
25900,2021/7/10 22:15,27658.1,-5699,4488.09,2021/7/8,2021/7/10,89
25903,2021/7/10 22:30,27243.8,-5469,4524.66,2021/7/8,2021/7/10,90
25906,2021/7/10 22:45,26973.8,-5241,4547.14,2021/7/8,2021/7/10,91
25909,2021/7/10 23:00,26783.2,-5241,4538.64,2021/7/8,2021/7/10,92
25912,2021/7/10 23:15,26522.4,-5241,4512.42,2021/7/8,2021/7/10,93
25915,2021/7/10 23:30,26226.3,-5241,4480.82,2021/7/8,2021/7/10,94
25918,2021/7/10 23:45,25854.4,-5241,4457.41,2021/7/8,2021/7/10,95
25921,2021/7/11 0:00,24816,-5241,4835.39,2021/7/9,2021/7/11,0
25924,2021/7/11 0:15,24843.5,-5241,4754.69,2021/7/9,2021/7/11,1
25927,2021/7/11 0:30,24684.8,-5241,4676.88,2021/7/9,2021/7/11,2
25930,2021/7/11 0:45,24426.5,-5241,4610.94,2021/7/9,2021/7/11,3
25933,2021/7/11 1:00,24123,-5241,4528.71,2021/7/9,2021/7/11,4
25936,2021/7/11 1:15,23996.5,-5241,4450.38,2021/7/9,2021/7/11,5
25939,2021/7/11 1:30,23886.7,-5241,4367.15,2021/7/9,2021/7/11,6
25942,2021/7/11 1:45,23732.2,-5241,4285.04,2021/7/9,2021/7/11,7
25945,2021/7/11 2:00,23709.6,-5241,4202.61,2021/7/9,2021/7/11,8
25948,2021/7/11 2:15,23636.7,-5241,4130.66,2021/7/9,2021/7/11,9
25951,2021/7/11 2:30,23430.8,-5241,4051.75,2021/7/9,2021/7/11,10
25954,2021/7/11 2:45,23477.7,-5241,3964.87,2021/7/9,2021/7/11,11
25957,2021/7/11 3:00,23492.7,-5241,3885.43,2021/7/9,2021/7/11,12
25960,2021/7/11 3:15,23164.8,-5241,3815.44,2021/7/9,2021/7/11,13
25963,2021/7/11 3:30,22953.3,-5241,3746.81,2021/7/9,2021/7/11,14
25966,2021/7/11 3:45,23059.7,-5241,3682.5,2021/7/9,2021/7/11,15
25969,2021/7/11 4:00,23081,-5241,3638.26,2021/7/9,2021/7/11,16
25972,2021/7/11 4:15,22922.5,-5241,3604.94,2021/7/9,2021/7/11,17
25975,2021/7/11 4:30,22924.6,-5241,3573.12,2021/7/9,2021/7/11,18
25978,2021/7/11 4:45,23178.1,-5508,3550.11,2021/7/9,2021/7/11,19
25981,2021/7/11 5:00,23445.2,-5461,3547.52,2021/7/9,2021/7/11,20
25984,2021/7/11 5:15,23572.5,-5729,3553.97,2021/7/9,2021/7/11,21
25987,2021/7/11 5:30,23777.6,-5729,3584.68,2021/7/9,2021/7/11,22
25990,2021/7/11 5:45,24188.8,-6054,3640.3,2021/7/9,2021/7/11,23
25993,2021/7/11 6:00,24559.4,-6379,3702.69,2021/7/9,2021/7/11,24
25996,2021/7/11 6:15,24722.4,-6705,3793.84,2021/7/9,2021/7/11,25
25999,2021/7/11 6:30,24922.4,-6705,3912.81,2021/7/9,2021/7/11,26
26002,2021/7/11 6:45,25029.2,-6705,4055.71,2021/7/9,2021/7/11,27
26005,2021/7/11 7:00,24911.1,-6933,4173.17,2021/7/9,2021/7/11,28
26008,2021/7/11 7:15,24854.6,-7163,4328.26,2021/7/9,2021/7/11,29
26011,2021/7/11 7:30,24754.1,-7391,4534.24,2021/7/9,2021/7/11,30
26014,2021/7/11 7:45,24653.5,-7624,4769.65,2021/7/9,2021/7/11,31
26017,2021/7/11 8:00,24693.1,-8046,5145.28,2021/7/9,2021/7/11,32
26020,2021/7/11 8:15,24771.6,-8375,5539.31,2021/7/9,2021/7/11,33
26023,2021/7/11 8:30,24816.6,-8703,5956.9,2021/7/9,2021/7/11,34
26026,2021/7/11 8:45,24929.5,-9180,6377.65,2021/7/9,2021/7/11,35
26029,2021/7/11 9:00,25071,-9180,6700.01,2021/7/9,2021/7/11,36
26032,2021/7/11 9:15,25214.9,-9180,7011.28,2021/7/9,2021/7/11,37
26035,2021/7/11 9:30,25357.2,-9180,7288.6,2021/7/9,2021/7/11,38
26038,2021/7/11 9:45,25547,-9180,7564.14,2021/7/9,2021/7/11,39
26041,2021/7/11 10:00,25722.1,-9180,7806.48,2021/7/9,2021/7/11,40
26044,2021/7/11 10:15,25915.8,-9180,8048.43,2021/7/9,2021/7/11,41
26047,2021/7/11 10:30,26057.3,-9180,8315.92,2021/7/9,2021/7/11,42
26050,2021/7/11 10:45,26207.4,-8832,8559.86,2021/7/9,2021/7/11,43
26053,2021/7/11 11:00,26304.4,-8521,8761.32,2021/7/9,2021/7/11,44
26056,2021/7/11 11:15,26345.5,-7894,8965.66,2021/7/9,2021/7/11,45
26059,2021/7/11 11:30,26302.5,-7615,9135.64,2021/7/9,2021/7/11,46
26062,2021/7/11 11:45,26209.7,-7375,9307.97,2021/7/9,2021/7/11,47
26065,2021/7/11 12:00,26018.7,-7375,9465.6,2021/7/9,2021/7/11,48
26068,2021/7/11 12:15,25793,-7375,9647.05,2021/7/9,2021/7/11,49
26071,2021/7/11 12:30,25626.6,-7375,9799.12,2021/7/9,2021/7/11,50
